CONTRACT_ID;CLIENT_ID;TERM;CONTRACT_SUM;GENDER;AGE;LOAN_TO_INCOME;PAYMENT_TO_INCOME;DOWNPAYMENT;CAR_CATEGORY;GRACE_PERIOD;RATE_CHANGE_AFTER_GRACE
22246792;409759;120;1430.55;M;24;17;0.27;0.40;2;12;1
22246987;409762;120;1002.15;M;46;4;0.07;0.50;2;12;12
22247013;409763;120;657.9;M;46;7;0.11;0.70;2;12;1
22247153;409765;120;1912.5;F;33;20;0.33;0.10;2;12;1
22247226;409768;120;841.5;M;39;11;0.18;0.60;2;12;12
22247256;409769;84;2325.6;M;42;5;0.1;0.10;2;0;0
22247268;409771;12;382.5;F;43;5;0.4;0.80;2;12;15
22247386;409773;120;1606.5;F;53;21;0.35;0.20;2;0;0
22247549;409776;120;956.25;M;55;7;0.12;0.50;2;12;12
22247620;409778;18;700.74;F;50;7;0.39;0.60;2;18;15
22247859;409784;36;1338.75;M;41;6;0.21;0.50;2;0;0
22247995;409788;120;956.25;M;56;8;0.13;0.60;2;12;1
22248079;409789;120;1836;M;46;23;0.37;0.20;2;12;1
22248168;409790;84;3978;M;45;13;0.26;0.20;4;0;0
22248233;409726;120;879.75;F;46;10;0.18;0.50;2;12;12
22250364;409796;120;864.45;F;38;12;0.2;0.70;3;12;12
22250488;337453;120;1530;M;38;18;0.31;0.60;3;12;4
22250993;409803;84;1224;F;43;12;0.24;0.50;2;6;15
22251040;409750;12;1122.26;M;32;5;0.39;0.50;2;12;15
22251254;409806;120;856.8;M;58;5;0.08;0.80;4;0;0
22251384;409808;120;1231.65;M;44;14;0.22;0.10;1;12;1
22251541;409809;120;1621.8;F;34;9;0.15;0.20;2;12;1
22251843;409813;120;1208.7;M;51;14;0.24;0.50;2;12;12
22251857;409814;84;1985.18;M;28;13;0.26;0.40;2;0;0
22252058;409817;120;1163.95;F;28;15;0.26;0.50;2;12;15
22252121;256946;120;1032.75;M;33;9;0.14;0.20;1;12;1
22252415;409820;120;1904.85;F;41;21;0.33;0.30;2;12;1
22252441;409821;120;803.25;F;37;8;0.14;0.50;2;12;12
22252548;409824;24;757.35;M;27;12;0.49;0.70;2;24;15
22252693;409831;120;1407.6;M;53;10;0.17;0.50;2;12;12
22252710;409833;120;1200.44;M;36;14;0.23;0.30;2;12;1
22252718;409834;120;742.05;M;53;6;0.11;0.70;2;12;12
22252781;409836;120;2983.5;M;48;22;0.36;0.30;3;0;0
22253002;409837;120;688.5;M;57;9;0.15;0.60;2;12;12
22253030;416307;120;2119.05;M;53;18;0.31;0.10;2;0;0
22253057;409839;120;1399.95;F;29;13;0.21;0.30;2;12;1
22253341;409840;120;1511.98;F;39;12;0.19;0.10;2;12;1
22253847;409841;120;1262.25;M;62;11;0.18;0.50;2;12;12
22254041;409815;120;1193.4;M;58;14;0.24;0.30;2;24;12
22254394;409843;120;1912.5;F;32;21;0.33;0.30;2;12;1
22259465;409844;120;2005.84;M;46;11;0.18;0.10;2;12;1
22259490;409845;120;1234.86;M;32;2;0.04;0.50;2;12;12
22263046;409846;24;802.49;F;42;7;0.29;0.70;2;24;15
22289155;409857;120;1216.35;M;24;14;0.24;0.50;2;12;12
22289712;409865;120;2142.77;M;37;24;0.35;0.10;2;0;0
22289996;409868;120;1224;M;39;8;0.13;0.50;2;12;12
22290055;409870;120;986.85;F;41;8;0.14;0.50;2;12;12
22290798;409886;120;2103.75;M;59;21;0.36;0.50;3;12;12
22290929;409889;120;1300.5;M;37;17;0.29;0.50;2;12;12
22291202;409897;120;1461.15;F;36;11;0.18;0.50;2;12;12
22291263;409900;120;1147.5;F;44;8;0.13;0.60;2;12;12
22291522;409904;120;1530;M;49;11;0.18;0.10;2;12;1
22295030;409926;120;1175.04;M;32;10;0.17;0.50;2;12;12
22303941;409936;120;2248.49;M;39;5;0.08;0.10;2;0;0
22304967;409948;120;1480.28;F;45;15;0.24;0.10;2;12;1
22305042;409949;120;1377;M;46;16;0.28;0.30;2;12;12
22305188;409956;18;514.08;M;57;6;0.32;0.70;2;18;15
22305233;409957;120;459;M;28;5;0.08;0.80;2;12;12
22305734;409969;120;719.1;M;36;6;0.11;0.70;2;12;12
22305890;409972;60;2067.03;F;39;6;0.15;0.10;2;6;15
22306128;409980;84;2138.33;M;26;6;0.12;0.30;2;0;0
22308248;410022;120;1912.5;F;35;17;0.27;0.30;2;12;1
22318795;410034;12;420.75;F;48;5;0.39;0.80;2;12;15
22319658;256284;84;1032.75;M;45;10;0.19;0.20;1;0;0
22320159;410065;120;1872.72;M;34;12;0.2;0.10;2;0;0
22320193;410066;120;1262.25;M;34;8;0.14;0.50;2;12;12
22320572;410078;120;1430.55;M;42;12;0.19;0.20;2;12;1
22321015;410089;120;994.5;M;54;8;0.12;0.40;2;12;1
22321099;410091;48;1185.75;M;67;8;0.22;0.50;2;0;0
22321375;410103;84;1912.5;F;35;7;0.14;0.20;2;0;0
22321567;410107;120;1139.85;F;41;11;0.19;0.60;2;12;12
22321866;336997;18;985.7;M;27;4;0.24;0.50;2;18;15
22322088;410115;120;1912.5;F;53;24;0.39;0.20;2;12;1
22322610;410120;120;1491.75;F;51;15;0.24;0.20;2;12;1
22323121;410121;120;1591.2;M;57;21;0.33;0.20;2;12;1
22325291;410125;120;726.75;M;57;13;0.21;0.60;2;12;12
22325311;410126;120;459;M;58;4;0.07;0.80;2;12;12
22325384;410127;120;1147.5;M;55;13;0.21;0.50;2;12;12
22325398;410128;120;1338.75;F;49;15;0.25;0.50;2;12;12
22325407;410129;120;551.43;F;35;7;0.12;0.70;2;12;12
22333780;410140;120;826.2;F;60;8;0.13;0.70;2;12;12
22333796;410141;120;1216.35;F;34;17;0.27;0.10;1;12;1
22333808;410142;120;833.85;M;27;10;0.16;0.50;2;12;12
22333923;410143;120;765;M;37;7;0.11;0.60;2;12;12
22334034;410144;120;1116.9;M;57;12;0.2;0.60;2;12;12
22334054;410145;120;1478.75;M;30;12;0.19;0.10;2;12;1
22334083;410146;120;3978;M;41;14;0.22;0.10;4;12;1
22335646;410154;120;1658.06;F;38;18;0.3;0.30;2;0;0
22336364;410169;120;1392.3;M;29;14;0.24;0.50;2;12;12
22336714;410176;84;1409.9;M;32;12;0.23;0.40;2;12;7
22337035;410180;72;2601;M;39;15;0.33;0.20;3;0;0
22337381;410187;120;1759.5;M;40;18;0.29;0.10;2;12;1
22337731;410193;18;343.49;M;61;4;0.22;0.70;1;18;15
22338220;410197;120;1185.75;M;31;10;0.17;0.40;2;12;1
22338375;410198;120;1071;F;57;7;0.12;0.50;2;12;15
22351446;410232;120;1683;M;35;5;0.08;0.10;2;12;1
22351497;410233;120;1323.45;M;47;11;0.18;0.50;2;12;12
22351984;90670;120;1979.82;F;40;13;0.19;0.10;2;0;0
22352194;410226;36;888.62;M;26;7;0.24;0.30;1;0;0
22352339;410249;120;1063.35;M;52;13;0.2;0.20;1;12;1
22352873;410255;120;978.05;M;28;11;0.18;0.50;2;12;15
22353544;410265;120;1871.42;F;47;11;0.16;0.20;2;0;0
22354343;410270;24;1074.06;M;48;3;0.12;0.60;2;24;15
22355032;410273;120;1338.75;M;37;15;0.23;0.20;2;12;1
22355391;410275;120;918.77;M;56;13;0.22;0.50;2;12;15
22362070;410290;120;1759.5;M;36;16;0.26;0.40;2;12;1
22367401;410326;120;1002.15;M;57;13;0.22;0.50;2;12;12
22368226;410338;48;1147.5;M;33;10;0.28;0.20;1;0;0
22368628;410346;84;1556.01;F;47;11;0.22;0.10;2;0;0
22369394;410359;84;3284.91;F;27;17;0.33;0.20;3;0;0
22369407;410360;120;1491.75;M;27;12;0.2;0.20;2;12;1
22370401;410375;120;2822.85;M;49;17;0.29;0.50;4;12;12
22371877;410387;120;849.15;F;33;11;0.19;0.50;2;12;12
22379030;410299;120;818.55;F;40;4;0.07;0.50;2;12;12
22384049;410411;120;1461.15;F;41;12;0.2;0.10;2;12;1
22384163;410415;120;787.95;M;53;9;0.16;0.60;2;12;12
22385253;410435;84;1227.83;F;60;15;0.3;0.40;2;0;0
22385620;410439;120;1666.94;F;34;21;0.31;0.30;2;0;0
22386217;410451;120;907.29;M;37;8;0.13;0.50;2;12;15
22386255;410453;120;1119.35;M;34;15;0.23;0.20;1;0;0
22386267;410454;120;527.85;M;58;7;0.11;0.60;1;12;15
22386779;410462;120;1453.5;M;36;15;0.25;0.40;2;12;12
22386921;410466;120;2142;M;40;6;0.09;0.10;2;12;1
22387012;410468;120;890.84;M;47;9;0.15;0.50;2;12;15
22387134;410474;120;1357.88;M;41;15;0.24;0.40;2;12;1
22387405;410481;120;1728.9;F;29;20;0.32;0.10;2;12;1
22387847;410496;120;1285.2;M;59;13;0.21;0.50;2;12;12
22387946;410497;120;1362.47;M;33;12;0.19;0.20;2;12;1
22390951;410503;84;1721.25;M;27;19;0.37;0.10;2;0;0
22399737;410522;120;963.9;M;44;16;0.25;0.20;1;12;1
22399817;410523;120;963.9;F;38;11;0.18;0.50;2;12;12
22399911;410524;120;2142;M;46;11;0.17;0.10;2;12;1
22400045;410526;120;2616.3;M;56;17;0.28;0.10;2;12;1
22400105;410527;120;993.28;F;57;13;0.22;0.50;2;12;12
22400119;410528;120;1606.5;F;25;21;0.35;0.30;2;12;12
22400184;410529;120;1292.85;M;24;15;0.25;0.20;2;12;1
22400234;410530;120;1904.85;F;36;23;0.36;0.30;2;12;1
22400881;410531;120;1147.5;F;49;18;0.29;0.40;2;12;1
22401124;410536;120;994.5;M;45;14;0.24;0.60;2;0;0
22401491;341362;84;1071;F;32;12;0.25;0.40;2;0;0
22401569;410544;120;1300.5;M;29;7;0.11;0.50;2;12;12
22401699;410547;120;2034.14;M;37;22;0.33;0.10;2;0;0
22401733;410549;84;1438.2;M;31;6;0.12;0.50;2;6;15
22401777;410550;120;2080.8;M;40;16;0.26;0.10;2;12;1
22401991;410557;120;910.35;M;32;12;0.19;0.50;2;12;12
22402510;410563;120;1522.35;M;35;14;0.22;0.10;2;12;1
22403320;410577;120;1453.5;M;34;12;0.19;0.40;2;12;1
22407578;410587;120;1231.65;F;34;15;0.25;0.30;2;24;12
22407743;410591;120;1841.05;F;34;21;0.31;0.10;2;0;0
22407755;410592;120;1966.05;M;39;23;0.37;0.20;2;0;0
22408031;410600;120;2065.5;M;55;7;0.11;0.10;2;12;1
22409421;410602;120;1063.35;F;62;13;0.22;0.50;2;12;12
22420667;410617;120;902.7;F;43;6;0.1;0.50;2;12;12
22421063;410626;120;1300.5;F;55;17;0.28;0.30;2;12;1
22421456;410628;120;1621.42;M;24;13;0.2;0.10;2;12;1
22421484;410629;120;1422.9;M;59;17;0.28;0.30;2;12;12
22422586;410641;120;2332.49;F;42;16;0.28;0.30;3;24;12
22422742;410644;84;535.5;F;40;5;0.09;0.70;2;0;0
22422830;410646;84;1612.19;M;27;16;0.32;0.10;2;0;0
22422851;410647;12;950.9;M;56;5;0.38;0.60;2;12;15
22423347;410657;84;1071;M;32;6;0.12;0.60;2;0;0
22423901;410670;120;2333.25;M;32;7;0.12;0.20;2;12;1
22424185;410677;120;1224;F;30;13;0.21;0.30;2;12;1
22424226;410679;120;1542.24;M;28;4;0.08;0.10;2;0;0
22424359;410680;120;1078.65;M;32;12;0.19;0.40;2;12;1
22425044;410683;120;1262.25;M;61;18;0.31;0.60;2;12;12
22431698;410695;18;534.51;F;50;6;0.32;0.70;2;18;15
22439942;410707;24;703.8;F;42;8;0.35;0.70;2;24;15
22440721;410716;120;1116.9;M;53;16;0.27;0.60;2;12;12
22441282;410733;120;1433.38;F;51;16;0.27;0.30;2;0;0
22441661;410740;84;1836;M;27;15;0.29;0.10;2;0;0
22442135;410746;60;986.85;F;38;4;0.09;0.70;3;0;0
22442485;410748;120;979.2;M;50;13;0.22;0.50;2;12;12
22443245;410766;120;1575.9;F;30;18;0.28;0.10;2;12;1
22443731;410783;120;1258.04;M;61;10;0.18;0.50;2;12;12
22443746;410785;120;1325.36;M;31;12;0.19;0.30;2;24;12
22443795;405013;120;994.5;M;48;8;0.13;0.50;2;12;1
22443966;410791;120;887.4;M;32;12;0.2;0.70;3;12;12
22445051;410804;120;535.5;F;39;6;0.1;0.70;2;12;14
22450895;410809;48;962.37;F;32;10;0.29;0.20;1;0;0
22452488;410813;84;657.9;F;52;9;0.17;0.70;2;0;0
22457278;410830;120;1071;M;34;11;0.17;0.40;2;12;1
22457306;410831;120;872.1;M;58;11;0.19;0.50;2;12;12
22458909;410852;120;1858.19;M;53;9;0.15;0.20;2;12;1
22459281;410859;120;3017.93;M;52;27;0.45;0.10;3;0;0
22459504;410863;120;1989;M;39;10;0.16;0.10;2;12;1
22459620;410865;120;1331.1;M;24;10;0.17;0.50;2;12;12
22461947;410872;120;2309.99;M;39;12;0.2;0.30;3;24;12
22465245;410873;120;1476.45;M;34;13;0.22;0.50;2;12;12
22467098;410875;120;2307.24;M;48;19;0.32;0.20;2;0;0
22467141;410876;120;1552.95;F;44;21;0.33;0.10;2;12;1
22471277;123053;120;2448;F;32;4;0.06;0.10;2;12;1
22472493;410912;120;1781.69;M;31;14;0.24;0.10;2;0;0
22472534;410913;120;2142;F;49;14;0.22;0.30;2;12;1
22472874;410918;120;1912.5;M;37;5;0.08;0.30;2;0;0
22472921;410919;120;785.66;F;55;14;0.22;0.40;1;12;1
22473959;410933;120;1101.6;M;29;7;0.12;0.50;2;12;12
22474223;410939;120;963.9;F;48;13;0.21;0.50;2;12;12
22474332;410943;120;1461.15;F;55;13;0.21;0.50;2;12;14
22474374;410945;120;1491.75;M;56;13;0.22;0.40;2;12;12
22475504;410952;84;1530;M;41;18;0.36;0.40;2;0;0
22482033;410960;120;1430.55;M;55;17;0.29;0.50;2;12;12
22482130;410963;120;1155.15;M;36;9;0.15;0.50;2;12;12
22482214;410966;120;1740.53;M;24;19;0.32;0.10;2;0;0
22482309;410969;120;1323.45;M;34;13;0.22;0.30;2;24;12
22482392;410971;120;1683;M;40;10;0.18;0.40;2;0;0
22489848;410973;120;1912.5;F;34;13;0.21;0.10;2;12;1
22489887;410974;120;1538.18;F;27;11;0.17;0.10;2;12;1
22489920;410975;120;1904.85;F;53;21;0.33;0.30;2;12;1
22489954;410976;120;1904.85;M;28;17;0.27;0.20;2;12;1
22490056;410977;120;1453.5;M;44;18;0.28;0.20;2;12;1
22490172;410978;120;1139.85;M;55;15;0.24;0.50;2;12;1
22490208;410979;120;1392.3;M;58;18;0.31;0.50;2;12;14
22490243;410980;120;1356.35;F;35;16;0.26;0.20;2;12;1
22490261;410981;120;1996.65;F;56;21;0.34;0.10;2;12;1
22490311;410982;120;757.35;F;40;7;0.12;0.70;2;12;14
22491338;410987;120;1675.35;M;31;5;0.09;0.30;2;24;12
22491408;410988;120;1162.8;M;28;13;0.2;0.40;2;12;1
22491466;410992;120;1392.3;M;53;8;0.14;0.50;2;12;14
22491658;410994;120;1131.44;M;37;11;0.19;0.50;2;12;15
22491867;411000;120;2470.95;M;41;21;0.35;0.30;3;24;12
22492191;411007;120;1147.5;F;38;14;0.22;0.30;2;12;1
22492457;411010;120;1967.73;M;48;19;0.28;0.10;2;0;0
22492831;411014;120;1120.34;M;39;11;0.18;0.60;2;12;15
22493185;411022;120;918;M;40;10;0.17;0.50;2;12;12
22493582;411027;120;1262.25;F;37;11;0.18;0.50;2;12;12
22494216;411041;120;2115.99;M;36;6;0.1;0.30;2;12;1
22494286;411044;120;1071;M;54;16;0.26;0.30;2;12;1
22494355;411047;120;1108.49;M;59;10;0.16;0.50;2;12;15
22495000;411055;120;1638.63;M;31;14;0.22;0.10;2;12;1
22501201;411046;120;1596.56;M;31;21;0.33;0.20;2;12;1
22501815;411065;84;1432.77;M;32;14;0.28;0.20;2;0;0
22502600;411068;120;1530;M;41;13;0.22;0.50;3;12;14
22507678;411078;120;879.75;M;42;10;0.18;0.50;2;12;12
22507781;363649;120;1116.14;M;40;6;0.11;0.50;2;12;15
22508157;411092;120;1728.9;M;39;10;0.16;0.10;2;12;1
22508260;411091;120;5661;M;59;32;0.53;0.40;5;0;0
22508520;411104;84;1302.57;M;39;11;0.23;0.20;2;0;0
22508637;411109;120;1071;M;52;15;0.25;0.50;2;12;12
22508730;411115;120;2371.5;M;35;7;0.11;0.20;2;12;1
22508854;411117;120;1442.79;F;40;24;0.4;0.50;2;12;14
22508880;411120;120;918;M;47;10;0.17;0.60;2;12;14
22508917;411121;84;1851.3;M;58;20;0.37;0.10;2;12;7
22509142;411123;12;1128.6;F;42;2;0.16;0.60;2;12;15
22509280;411125;84;2050.2;M;54;7;0.13;0.50;3;0;0
22509465;411130;120;1384.65;M;56;12;0.2;0.50;2;12;14
22509907;411137;120;1912.5;M;37;14;0.22;0.20;2;12;1
22510363;411142;120;1873.64;M;48;18;0.3;0.20;2;0;0
22510531;411147;120;1415.25;M;38;7;0.12;0.50;2;12;14
22510574;411148;120;1315.8;M;38;14;0.23;0.30;2;12;1
22512864;411163;120;1522.35;M;43;13;0.22;0.50;3;12;12
22513978;411169;120;1629.45;M;54;14;0.23;0.10;2;12;1
22517654;411183;120;787.57;M;34;9;0.16;0.50;2;12;15
22517904;411184;120;1354.05;F;56;13;0.21;0.50;2;12;14
22518722;411189;120;1683;M;40;19;0.3;0.10;2;12;1
22523078;411206;120;1468.8;M;25;16;0.26;0.20;2;12;1
22524604;411249;120;1163.57;M;39;15;0.26;0.50;2;12;15
22524871;411255;120;2210.85;M;34;20;0.31;0.20;2;12;1
22524882;411256;120;879.75;M;48;12;0.19;0.50;2;12;12
22524963;411257;120;2067.57;F;47;17;0.26;0.10;2;0;0
22525292;411265;120;846.86;M;40;9;0.14;0.50;2;12;15
22525388;411270;120;1698.3;M;37;13;0.21;0.20;2;12;1
22525629;411279;120;1377;F;44;16;0.27;0.50;2;12;14
22525675;411280;60;1315.8;F;35;13;0.32;0.20;2;0;0
22525852;411283;120;1071;M;44;11;0.18;0.60;2;12;12
22525982;411290;84;1701.28;M;36;6;0.12;0.10;2;12;7
22526028;411291;120;1323.45;M;55;17;0.29;0.50;2;12;12
22526214;411300;120;344.25;M;58;4;0.06;0.90;3;12;12
22526374;411302;12;918;F;34;5;0.4;0.70;2;12;15
22526424;411304;120;929.19;F;39;12;0.19;0.40;2;12;1
22526977;411306;120;2386.8;F;27;17;0.28;0.30;3;24;12
22530696;411316;120;1967.73;M;24;9;0.13;0.10;2;0;0
22534022;411319;120;1575.9;F;28;17;0.27;0.20;2;12;1
22538424;411328;120;1100.84;F;28;6;0.1;0.50;2;12;15
22538589;411331;84;1667.7;F;38;11;0.22;0.40;2;12;7
22538810;411342;120;822.38;F;52;10;0.16;0.60;2;12;15
22538903;411347;120;1614.15;M;42;21;0.34;0.20;2;12;1
22539152;411353;120;634.95;F;51;9;0.16;0.50;1;12;12
22539193;411355;120;700.74;M;47;11;0.19;0.70;2;12;12
22539559;411361;120;1836;F;37;12;0.19;0.40;2;12;1
22539760;411367;120;2153.7;F;35;20;0.34;0.10;2;0;0
22539881;411371;84;960.08;M;58;14;0.27;0.20;1;0;0
22540036;411374;120;2476.31;M;32;9;0.15;0.10;2;12;1
22540176;411380;120;1116.14;M;38;16;0.27;0.50;2;12;15
22540190;411382;60;1858.95;M;42;15;0.36;0.20;2;6;15
22540347;411385;120;535.5;M;50;6;0.1;0.70;2;12;12
22540464;24539;84;1874.25;M;34;15;0.29;0.20;2;12;7
22540481;411390;120;1071;M;29;11;0.18;0.50;2;12;12
22541040;411402;120;918;M;43;6;0.1;0.60;2;12;15
22541358;411410;120;1147.5;M;22;14;0.23;0.60;2;12;12
22541376;411411;120;1392.3;M;40;15;0.24;0.20;2;0;0
22541453;411412;120;1162.8;F;30;13;0.2;0.10;1;12;1
22541489;411413;120;1074.06;M;50;9;0.16;0.50;2;12;15
22542615;411422;120;1836;M;43;14;0.21;0.20;2;0;0
22545013;411427;120;1338.75;M;43;12;0.2;0.50;2;12;12
22548402;411429;120;1453.5;M;43;24;0.38;0.20;2;12;1
22554038;411450;120;979.2;M;50;9;0.16;0.50;2;12;12
22554192;411457;84;1790.1;M;53;3;0.06;0.20;2;0;0
22554202;411458;120;1468.8;M;36;14;0.22;0.20;2;12;1
22554236;411459;120;1943.98;F;25;7;0.12;0.10;2;0;0
22554439;118122;120;1116.9;M;62;7;0.12;0.50;2;12;14
22554605;411467;120;1292.85;M;44;9;0.16;0.50;2;12;12
22554724;411471;120;1858.95;M;37;22;0.37;0.30;2;24;12
22554871;411473;120;2185.15;M;45;21;0.35;0.10;2;0;0
22554898;411475;120;997.56;M;31;13;0.21;0.50;2;12;15
22554940;411476;120;872.1;M;57;9;0.16;0.50;2;12;12
22554968;411477;120;1170.45;F;56;14;0.24;0.50;2;12;12
22555096;411479;120;1071;M;55;9;0.16;0.50;2;12;12
22555128;411481;120;1625.63;M;32;21;0.31;0.20;2;0;0
22555523;411487;120;1285.2;M;47;15;0.26;0.50;2;12;14
22556306;411502;120;2065.5;M;46;7;0.11;0.10;2;12;1
22556360;411503;120;2111.4;M;42;5;0.08;0.30;2;12;1
22556726;411513;120;1499.4;M;34;18;0.3;0.30;2;24;12
22557025;411514;120;757.35;F;54;10;0.17;0.50;1;12;12
22557560;411517;120;879.75;M;45;14;0.23;0.50;2;12;12
22560358;411525;120;1644.75;F;37;18;0.31;0.30;2;24;12
22560512;411527;120;1507.05;F;37;15;0.25;0.50;2;12;14
22569429;411532;84;2371.5;F;35;16;0.31;0.50;3;0;0
22569523;411533;120;1721.25;M;41;9;0.14;0.30;2;12;1
22569579;411535;84;2469.57;M;38;16;0.32;0.30;3;0;0
22569643;411536;120;711.45;F;55;11;0.18;0.50;2;12;12
22569788;411537;120;543.15;M;56;9;0.15;0.70;2;12;12
22569833;411538;120;1139.85;F;55;10;0.17;0.50;2;12;12
22569853;411539;60;948.6;M;35;8;0.2;0.30;1;0;0
22569891;411540;84;1147.5;M;29;3;0.05;0.80;4;0;0
22569963;411541;120;1797.75;F;32;18;0.29;0.10;2;12;1
22569998;411542;84;2233.8;F;59;13;0.25;0.10;2;0;0
22570007;411113;120;1004.89;M;59;10;0.17;0.60;2;12;12
22570051;411543;120;596.7;M;52;7;0.11;0.50;1;12;12
22570520;411544;120;1392.3;F;29;20;0.33;0.30;2;24;12
22572198;411556;120;1262.25;M;29;17;0.28;0.50;2;12;14
22572274;411557;120;963.52;M;60;13;0.21;0.50;2;12;12
22573296;411562;120;2677.5;F;42;16;0.27;0.30;3;0;0
22573317;411563;84;2034.14;M;52;11;0.21;0.10;2;12;7
22574275;411585;120;1484.1;F;51;10;0.16;0.50;2;12;14
22575626;411621;120;818.55;F;58;7;0.12;0.60;2;12;14
22575873;411627;120;1055.7;M;32;9;0.15;0.70;2;12;14
22575972;411631;120;1392.3;M;47;11;0.18;0.20;2;0;0
22576727;411638;120;918;M;46;3;0.05;0.70;3;12;12
22577932;411650;120;696.15;M;44;10;0.17;0.70;2;12;14
22581141;411655;120;803.25;F;41;11;0.18;0.50;2;12;12
22591718;411676;120;1485.52;M;62;4;0.07;0.50;2;12;14
22591756;411677;120;742.05;M;35;5;0.08;0.70;2;12;12
22592025;411683;120;841.5;M;60;6;0.09;0.70;2;12;14
22592072;411684;120;2578.05;M;51;13;0.2;0.10;2;12;1
22592227;411688;60;1683;M;32;11;0.26;0.20;2;6;15
22592362;411692;84;4140.03;M;47;7;0.14;0.20;4;12;9
22593044;411704;120;1445.85;M;38;7;0.11;0.50;2;12;14
22593081;411706;60;1785.82;M;46;12;0.3;0.20;2;6;15
22593192;411709;120;1285.2;M;33;17;0.28;0.30;2;24;12
22593296;411712;48;1165.1;F;47;7;0.18;0.50;2;0;0
22593716;411722;120;1109.25;M;47;15;0.26;0.50;2;12;14
22593915;411727;120;1350.23;F;50;13;0.2;0.20;2;12;1
22593941;411729;120;1377;M;50;12;0.2;0.50;2;12;12
22593994;411730;120;1032.75;F;42;15;0.25;0.50;2;12;12
22594220;411733;120;2528.86;M;35;13;0.21;0.10;2;0;0
22594415;411721;120;1491.75;F;42;6;0.09;0.30;2;24;12
22594921;79740;84;1147.5;M;41;5;0.1;0.70;3;0;0
22595631;411746;120;673.2;M;60;6;0.1;0.60;2;12;12
22605981;411757;120;1341.81;F;33;7;0.12;0.50;2;12;14
22606466;411771;12;879.75;M;53;5;0.4;0.60;2;12;15
22606487;411772;120;1437.93;F;34;14;0.24;0.30;2;24;12
22606646;411777;120;965.43;F;28;5;0.09;0.50;2;12;15
22606775;411779;120;1912.5;M;54;17;0.27;0.20;2;0;0
22606878;411782;120;887.4;M;42;5;0.08;0.60;2;12;12
22606983;411784;120;795.6;M;26;7;0.13;0.50;2;12;12
22606995;411785;120;1605.84;M;44;5;0.09;0.60;3;0;0
22607413;411791;120;1438.2;M;53;16;0.26;0.30;2;24;12
22607500;411792;12;918;M;43;4;0.33;0.70;3;12;15
22607880;411801;120;1468.8;F;39;16;0.27;0.50;2;12;14
22608012;411805;120;2065.5;M;56;11;0.18;0.10;2;0;0
22608057;411806;120;2417.4;F;35;12;0.2;0.50;3;0;0
22608644;411816;120;459;M;53;9;0.14;0.70;2;12;12
22608700;411818;120;1269.9;M;42;12;0.21;0.30;2;24;12
22609073;411826;120;1912.5;F;55;17;0.29;0.40;3;0;0
22609090;411827;120;1785.82;M;30;12;0.17;0.20;2;0;0
22609280;411832;18;669.38;M;47;5;0.27;0.70;2;18;15
22609295;411833;120;1026.32;M;41;11;0.19;0.50;2;12;14
22609386;411835;120;1032.75;M;58;14;0.23;0.50;2;12;14
22612036;84854;12;765;M;41;3;0.26;0.70;2;12;15
22612076;411840;120;633.61;M;57;9;0.15;0.70;2;12;12
22615294;411842;120;481.95;M;33;7;0.12;0.60;1;12;12
22615321;411836;120;841.5;F;61;8;0.13;0.50;2;12;12
22616418;344218;120;973.39;F;40;6;0.1;0.40;2;0;0
22616692;411846;120;971.55;M;56;11;0.18;0.60;2;12;12
22616709;411848;84;1912.5;M;47;17;0.34;0.40;2;12;9
22616809;411853;120;1484.1;F;24;17;0.28;0.50;2;12;14
22620990;411862;120;1224;M;27;2;0.03;0.60;2;12;12
22621071;411864;120;1989;M;40;16;0.25;0.10;2;0;0
22621080;411865;120;1445.85;M;33;8;0.14;0.50;3;12;14
22621130;411867;60;1405.69;M;47;17;0.4;0.20;2;6;15
22621150;411868;120;1606.5;M;35;7;0.11;0.10;2;0;0
22623250;411876;120;1392.76;M;30;12;0.19;0.40;2;0;0
22623387;411880;120;1491.75;F;59;9;0.15;0.50;2;12;14
22623608;411884;120;1652.4;F;31;23;0.34;0.20;2;0;0
22626414;411894;120;948.6;M;59;8;0.14;0.70;3;12;14
22626565;253107;120;4590;M;31;9;0.14;0.20;4;0;0
22626658;411896;120;918;M;56;9;0.16;0.50;2;12;12
22626823;411901;120;1444.93;F;30;16;0.25;0.20;2;12;1
22626837;411902;120;765;M;36;5;0.08;0.50;2;12;12
22627082;411903;120;1415.25;M;25;16;0.26;0.20;2;0;0
22627098;411904;120;1856.35;M;47;20;0.32;0.20;2;0;0
22627129;411905;120;1545.3;F;35;9;0.15;0.10;2;0;0
22630079;411913;120;830.03;F;49;4;0.06;0.50;2;12;12
22630332;411915;120;1759.5;F;55;23;0.37;0.10;2;0;0
22630758;411922;120;1491.75;F;48;6;0.09;0.30;2;24;12
22630933;411927;120;527.85;F;55;6;0.1;0.70;2;12;12
22630947;411928;120;1407.6;F;35;12;0.18;0.20;2;0;0
22631970;411930;120;1292.85;M;59;21;0.36;0.50;2;12;12
22632099;411934;120;2180.25;F;43;18;0.3;0.50;3;0;0
22632490;367231;120;1674.81;M;33;22;0.35;0.30;2;12;1
22632535;411936;120;918;F;32;9;0.16;0.70;2;12;14
22632562;411937;120;962.37;M;44;6;0.09;0.50;2;12;15
22632662;335636;120;971.55;M;27;12;0.19;0.50;2;12;12
